ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,revenue,revenue_tag,revenue_form,revenue_period_end,revenue_filed,net_income,net_income_tag,net_income_form,net_income_period_end,net_income_filed,assets,assets_tag,assets_form,assets_period_end,assets_filed,liabilities,liabilities_tag,liabilities_form,liabilities_period_end,liabilities_filed,equity,equity_tag,equity_form,equity_period_end,equity_filed,cash,cash_tag,cash_form,cash_period_end,cash_filed,cfo,cfo_tag,cfo_form,cfo_period_end,cfo_filed,capex,capex_tag,capex_form,capex_period_end,capex_filed,interest_expense,interest_expense_tag,interest_expense_form,interest_expense_period_end,interest_expense_filed,cogs,cogs_tag,cogs_form,cogs_period_end,cogs_filed,ppe_net,ppe_net_tag,ppe_net_form,ppe_net_period_end,ppe_net_filed,depreciation,depreciation_tag,depreciation_form,depreciation_period_end,depreciation_filed,sga,sga_tag,sga_form,sga_period_end,sga_filed,current_assets,current_assets_tag,current_assets_form,current_assets_period_end,current_assets_filed,current_liabilities,current_liabilities_tag,current_liabilities_form,current_liabilities_period_end,current_liabilities_filed,accounts_receivable,accounts_receivable_tag,accounts_receivable_form,accounts_receivable_period_end,accounts_receivable_filed,inventory,inventory_tag,inventory_form,inventory_period_end,inventory_filed,accounts_payable,accounts_payable_tag,accounts_payable_form,accounts_payable_period_end,accounts_payable_filed,long_term_debt,long_term_debt_tag,long_term_debt_form,long_term_debt_period_end,long_term_debt_filed,short_term_debt,short_term_debt_tag,short_term_debt_form,short_term_debt_period_end,short_term_debt_filed,market_data_available,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000034903,True,1278975000.0,Revenues,10-K,2025-12-31,2026-02-12,411077000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-12,9130460000.0,Assets,10-K,2025-12-31,2026-02-12,5629819000.0,Liabilities,10-K,2025-12-31,2026-02-12,3248731000.0,StockholdersEquity,10-K,2025-12-31,2026-02-12,107415000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-12,622378000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-12,,,,,,183614000.0,InterestExpense,10-K,2025-12-31,2026-02-12,,,,,,,,,,,367842000.0,DepreciationAndAmortization,10-K,2025-12-31,2026-02-12,46913000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,4963602000.0,LongTermDebt,10-K,2025-12-31,2026-02-12,,,,,,True,115.68000030517578,0.060797772286821594,0.10191301241170292,0.18212896001871431,-0.009334558270327253
FSLR,First Solar,Technology,Semiconductors,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001274494,True,5219376000.0,Revenues,10-K,2025-12-31,2026-02-24,1528229000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-24,13321310000.0,Assets,10-K,2025-12-31,2026-02-24,3783317000.0,Liabilities,10-K,2025-12-31,2026-02-24,9537993000.0,StockholdersEquity,10-K,2025-12-31,2026-02-24,2803514000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-24,2057105000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-24,869875000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-24,12965000.0,InterestExpense,10-K,2023-12-31,2024-02-27,3099037000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-24,5675794000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-24,91899000.0,DepreciationDepletionAndAmortization,10-K,2017-12-31,2018-02-23,203759000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-24,6028832000.0,AssetsCurrent,10-K,2025-12-31,2026-02-24,2254102000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-24,1294040000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-24,736734000.0,InventoryNet,10-K,2025-12-31,2026-02-24,405775000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-24,282593000.0,LongTermDebtNoncurrent,10-K,2025-12-31,2026-02-24,0.0,LongTermDebtCurrent,10-K,2022-12-31,2023-02-28,True,219.9499969482422,0.08099471975558337,-0.009814108344887496,0.48774127904153813,-0.22713377216851316
FTNT,Fortinet,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001262039,True,6799600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-25,1853400000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-25,10389200000.0,Assets,10-K,2025-12-31,2026-02-25,9151700000.0,Liabilities,10-K,2025-12-31,2026-02-25,1237500000.0,StockholdersEquity,10-K,2025-12-31,2026-02-25,2495300000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-25,2590600000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-25,364800000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-02-25,20100000.0,InterestExpense,10-K,2025-12-31,2026-02-25,1328900000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-25,1619000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-25,152000000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-25,233400000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-25,5900200000.0,AssetsCurrent,10-K,2025-12-31,2026-02-25,5034000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-25,1691200000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-25,399500000.0,InventoryNet,10-K,2025-12-31,2026-02-25,230800000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-25,496600000.0,LongTermDebtNoncurrent,10-K,2025-12-31,2026-02-25,499700000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-25,True,114.06999969482422,0.48722300174013866,0.3274758441721255,0.5475000719015372,0.0
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001659166,True,4159100000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-25,579200000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-25,11737700000.0,Assets,10-K,2025-12-31,2026-02-25,,,,,,6453400000.0,StockholdersEquity,10-K,2025-12-31,2026-02-25,375500000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-25,1083200000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-25,105100000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-25,-120500000.0,InterestExpense,10-K,2025-12-31,2026-02-25,1518000000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-25,269800000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-25,437600000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-25,1661700000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-25,1605700000.0,AssetsCurrent,10-K,2025-12-31,2026-02-25,2246600000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-25,683600000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-25,291800000.0,InventoryNet,10-K,2025-12-31,2026-02-25,,,,,,3206000000.0,LongTermDebt,10-K,2025-12-31,2026-02-25,899500000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-25,True,60.43000030517578,0.035469494057151385,-0.0033587194965279954,0.27834136755811256,-0.0254797300294195
GD,General Dynamics,Aerospace & Defense,Aerospace & Defense,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000040533,True,52550000000.0,Revenues,10-K,2025-12-31,2026-01-30,4210000000.0,NetIncomeLoss,10-K,2025-12-31,2026-01-30,57249000000.0,Assets,10-K,2025-12-31,2026-01-30,,,,,,25622000000.0,StockholdersEquity,10-K,2025-12-31,2026-01-30,2333000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-01-30,5120000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-01-30,1161000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-01-30,399000000.0,InterestExpense,10-K,2023-12-31,2024-02-08,32291000000.0,CostOfGoodsAndServicesSold,10-K,2019-12-31,2020-02-10,7525000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-01-30,924000000.0,DepreciationAndAmortization,10-K,2025-12-31,2026-01-30,2595000000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-01-30,24248000000.0,AssetsCurrent,10-K,2025-12-31,2026-01-30,16796000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-01-30,2406000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-01-30,9232000000.0,InventoryNet,10-K,2025-12-31,2026-01-30,2678000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-01-30,8074000000.0,LongTermDebt,10-K,2025-12-31,2026-01-30,,,,,,True,346.5299987792969,0.03395496073417026,-0.03321415842826714,0.26207697410214464,-0.052371971141608964
GDDY,GoDaddy,Technology,Internet Services & Infrastructure,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001609711,True,4951100000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-25,875000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-25,8034900000.0,Assets,10-K,2025-12-31,2026-02-25,,,,,,215100000.0,StockholdersEquity,10-K,2025-12-31,2026-02-25,1080900000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-02-25,1599400000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-25,23900000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-25,179000000.0,InterestExpense,10-K,2023-12-31,2024-02-29,775500000.0,CostOfServices,10-K,2017-12-31,2018-02-27,145400000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-25,116600000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-25,388900000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-25,1840900000.0,AssetsCurrent,10-K,2025-12-31,2026-02-25,2995500000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-25,83100000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-25,,,,,,67500000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-25,3765200000.0,LongTermDebtNoncurrent,10-K,2025-12-31,2026-02-25,15100000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-25,True,91.0199966430664,0.1479378937078808,-0.07188745868967195,0.523213183019572,-0.3153817319867954
GE,GE Aerospace,Aerospace & Defense,Aerospace & Defense,S&P 500,A / BBB bucket,A,demo_bucket_to_refresh,0000040545,True,45855000000.0,Revenues,10-K,2025-12-31,2026-01-29,8704000000.0,NetIncomeLoss,10-K,2025-12-31,2026-01-29,130169000000.0,Assets,10-K,2025-12-31,2026-01-29,111271000000.0,Liabilities,10-K,2025-12-31,2026-01-29,18677000000.0,StockholdersEquity,10-K,2025-12-31,2026-01-29,12392000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-01-29,8537000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-01-29,1273000000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-01-29,12508000000.0,InterestExpense,10-K,2012-12-31,2013-02-26,6761000000.0,CostOfGoodsAndServicesSold,10-K,2024-12-31,2025-02-03,44662000000.0,PropertyPlantAndEquipmentNet,10-K,2020-12-31,2021-02-12,4636000000.0,Depreciation,10-K,2020-12-31,2021-02-12,4088000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-01-29,40596000000.0,AssetsCurrent,10-K,2025-12-31,2026-01-29,38980000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-01-29,11773000000.0,ReceivablesNetCurrent,10-K,2025-12-31,2026-01-29,11868000000.0,InventoryNet,10-K,2025-12-31,2026-01-29,10078000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-01-29,20469000000.0,LongTermDebt,10-K,2025-12-31,2026-01-29,25000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-01-29,True,297.1499938964844,-0.036322399822723894,-0.060482220922189134,0.40587323182381246,-0.1392871693470249
GEHC,GE HealthCare,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001932393,True,20625000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-04,2084000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-04,36906000000.0,Assets,10-K,2025-12-31,2026-02-04,26307000000.0,Liabilities,10-K,2025-12-31,2026-02-04,10379000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-04,4492000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-04,1987000000.0,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10-K,2025-12-31,2026-02-04,482000000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-02-04,440000000.0,InterestAndDebtExpense,10-K,2025-12-31,2026-02-04,,,,,,2144000000.0,PropertyPlantAndEquipmentNet,10-K,2023-12-31,2024-02-06,287000000.0,Depreciation,10-K,2025-12-31,2026-02-04,4225000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-04,12501000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-04,9105000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-04,,,,,,2234000000.0,InventoryNet,10-K,2025-12-31,2026-02-04,3250000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-04,10003000000.0,LongTermDebt,10-K,2025-12-31,2026-02-04,508000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-04,True,63.470001220703125,-0.13268651330937342,-0.19700459472821485,0.40813830336778634,-0.27942262619917724
GEN,Gen Digital,Technology,Systems Software,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000849399,True,3935000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-03-28,2025-05-15,643000000.0,NetIncomeLoss,10-K,2025-03-28,2025-05-15,15495000000.0,Assets,10-K,2025-03-28,2025-05-15,13226000000.0,Liabilities,10-K,2025-03-28,2025-05-15,2269000000.0,StockholdersEquity,10-K,2025-03-28,2025-05-15,1006000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-03-28,2025-05-15,1221000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-03-28,2025-05-15,15000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-03-28,2025-05-15,578000000.0,InterestAndDebtExpense,10-K,2025-03-28,2025-05-15,776000000.0,CostOfRevenue,10-K,2025-03-28,2025-05-15,60000000.0,PropertyPlantAndEquipmentNet,10-K,2025-03-28,2025-05-15,419000000.0,DepreciationDepletionAndAmortization,10-K,2025-03-28,2025-05-15,291000000.0,GeneralAndAdministrativeExpense,10-K,2025-03-28,2025-05-15,1444000000.0,AssetsCurrent,10-K,2025-03-28,2025-05-15,2851000000.0,LiabilitiesCurrent,10-K,2025-03-28,2025-05-15,171000000.0,AccountsReceivableNetCurrent,10-K,2025-03-28,2025-05-15,14000000.0,InventoryNet,10-K,2014-03-28,2014-05-16,94000000.0,AccountsPayableCurrent,10-K,2025-03-28,2025-05-15,8259000000.0,LongTermDebt,10-K,2025-03-28,2025-05-15,291000000.0,LongTermDebtCurrent,10-K,2025-03-28,2025-05-15,True,22.68000030517578,0.2677474051954942,-0.07312908453618505,0.4376086395118782,-0.18275897570816868
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001996810,True,38068000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-01-29,4884000000.0,NetIncomeLoss,10-K,2025-12-31,2026-01-29,63016000000.0,Assets,10-K,2025-12-31,2026-01-29,50720000000.0,Liabilities,10-K,2025-12-31,2026-01-29,11178000000.0,StockholdersEquity,10-K,2025-12-31,2026-01-29,8848000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-01-29,4987000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-01-29,1277000000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-01-29,,,,,,30533000000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-01-29,,,,,,615000000.0,Depreciation,10-K,2025-12-31,2026-01-29,4949000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-01-29,40216000000.0,AssetsCurrent,10-K,2025-12-31,2026-01-29,40972000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-01-29,9803000000.0,ReceivablesNetCurrent,10-K,2025-12-31,2026-01-29,10429000000.0,InventoryNet,10-K,2025-12-31,2026-01-29,,,,,,,,,,,63000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-01-29,True,1040.1500244140625,0.049257572458005994,0.29847418891164956,0.4976430528777647,-0.09515193348164741
GILD,Gilead Sciences,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000882095,True,29443000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-24,8510000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-24,59023000000.0,Assets,10-K,2025-12-31,2026-02-24,,,,,,22703000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-24,7564000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-02-24,10019000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-24,563000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-24,944000000.0,InterestExpense,10-K,2023-12-31,2024-02-23,6234000000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-24,5606000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-24,370000000.0,Depreciation,10-K,2025-12-31,2026-02-24,5774000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-24,18342000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-24,11813000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-24,4913000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-24,1774000000.0,InventoryNet,10-K,2025-12-31,2026-02-24,715000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-24,24937000000.0,LongTermDebt,10-K,2025-12-31,2026-02-24,2807000000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-24,True,131.3300018310547,-0.05511190272228683,-0.12924683282670835,0.25718216812286115,-0.15227320407570288
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000040704,True,19486600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-05-25,2025-06-26,2295200000.0,NetIncomeLoss,10-K,2025-05-25,2025-06-26,33071100000.0,Assets,10-K,2025-05-25,2025-06-26,23859900000.0,Liabilities,10-K,2025-05-25,2025-06-26,9199200000.0,StockholdersEquity,10-K,2025-05-25,2025-06-26,363900000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-05-25,2025-06-26,2918200000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-05-25,2025-06-26,625300000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-05-25,2025-06-26,524200000.0,InterestExpense,10-K,2025-05-25,2025-06-26,12753600000.0,CostOfGoodsAndServicesSold,10-K,2025-05-25,2025-06-26,3632600000.0,PropertyPlantAndEquipmentNet,10-K,2025-05-25,2025-06-26,539000000.0,DepreciationDepletionAndAmortization,10-K,2025-05-25,2025-06-26,3445800000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-05-25,2025-06-26,5275700000.0,AssetsCurrent,10-K,2025-05-25,2025-06-26,7857300000.0,LiabilitiesCurrent,10-K,2025-05-25,2025-06-26,1795900000.0,ReceivablesNetCurrent,10-K,2025-05-25,2025-06-26,1910800000.0,InventoryNet,10-K,2025-05-25,2025-06-26,4009500000.0,AccountsPayableCurrent,10-K,2025-05-25,2025-06-26,6573800000.0,LongTermDebt,10-K,2011-05-29,2011-07-08,677000000.0,ShortTermBorrowings,10-K,2025-05-25,2025-06-26,True,34.68000030517578,-0.02556897565357108,-0.26683248611755384,0.2611337709334742,-0.28044565232618857
GL,Globe Life,Financials,Life & Health Insurance,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000320335,True,5994318000.0,Revenues,10-K,2025-12-31,2026-02-25,1161238000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-25,30813692000.0,Assets,10-K,2025-12-31,2026-02-25,24839113000.0,Liabilities,10-K,2025-12-31,2026-02-25,5974579000.0,StockholdersEquity,10-K,2025-12-31,2026-02-25,144704000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-02-25,1396391000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-25,142484000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-25,141221000.0,InterestExpense,10-K,2025-12-31,2026-02-25,,,,,,369533000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-25,30000000.0,Depreciation,10-K,2025-12-31,2026-02-25,302061000.0,GeneralAndAdministrativeExpense,10-K,2023-12-31,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,2320793000.0,LongTermDebtNoncurrent,10-K,2025-12-31,2026-02-25,304656000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-25,True,151.0800018310547,0.03592982463482586,0.07082351231116535,0.17787142162574338,-0.021439196655736792
GLW,Corning Inc.,Technology,Electronic Components,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000024741,True,15629000000.0,Revenues,10-K,2025-12-31,2026-02-12,1596000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-12,30976000000.0,Assets,10-K,2025-12-31,2026-02-12,18669000000.0,Liabilities,10-K,2025-12-31,2026-02-12,11807000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-12,1526000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-12,2695000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-12,986000000.0,PaymentsToAcquireProductiveAssets,10-Q,2020-09-30,2020-10-29,329000000.0,InterestAndDebtExpense,10-K,2023-12-31,2024-02-12,10008000000.0,CostOfRevenue,10-K,2025-12-31,2026-02-12,14825000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-12,1237000000.0,Depreciation,10-K,2025-12-31,2026-02-12,2122000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-12,8936000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-12,5628000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-12,2779000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-12,3077000000.0,InventoryNet,10-K,2025-12-31,2026-02-12,1979000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-12,3458000000.0,LongTermDebt,10-K,2012-12-31,2013-02-13,75000000.0,ShortTermBorrowings,10-K,2020-12-31,2022-02-14,True,186.94000244140625,0.09168416517522782,0.4254426024121283,0.7276720888926573,0.0
GM,General Motors,Autos,Automobile Manufacturers,S&P 500,BBB / BB bucket,BBB,demo_bucket_to_refresh,0001467858,True,185019000000.0,Revenues,10-K,2025-12-31,2026-01-27,2697000000.0,NetIncomeLoss,10-K,2025-12-31,2026-01-27,281284000000.0,Assets,10-K,2025-12-31,2026-01-27,218116000000.0,Liabilities,10-K,2025-12-31,2026-01-27,61119000000.0,StockholdersEquity,10-K,2025-12-31,2026-01-27,20945000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-01-27,26867000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-01-27,9303000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-01-27,4121000000.0,InterestExpense,10-K,2020-12-31,2021-02-10,100544000000.0,CostOfGoodsAndServicesSold,10-K,2021-12-31,2022-02-02,45248000000.0,PropertyPlantAndEquipmentNet,10-K,2022-12-31,2023-01-31,11980000000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-01-27,8554000000.0,SellingGeneralAndAdministrativeExpense,10-K,2021-12-31,2022-02-02,108767000000.0,AssetsCurrent,10-K,2025-12-31,2026-01-27,93342000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-01-27,13054000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-01-27,14467000000.0,InventoryNet,10-K,2025-12-31,2026-01-27,23919000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-01-27,,,,,,,,,,,True,78.80000305175781,0.03114374430565814,-0.020989280571045654,0.30508349491947934,-0.08559170072669464
GNRC,Generac,Industrials,Electrical Components & Equipment,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001474735,True,4209147000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-18,159554000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-18,5573679000.0,Assets,10-K,2025-12-31,2026-02-18,2934633000.0,Liabilities,10-K,2025-12-31,2026-02-18,2632422000.0,StockholdersEquity,10-K,2025-12-31,2026-02-18,341413000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-18,437978000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-18,169850000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-18,70697000.0,InterestExpense,10-K,2025-12-31,2026-02-18,2597410000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-18,813605000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-18,194835000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-18,422211000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-18,2462478000.0,AssetsCurrent,10-K,2025-12-31,2026-02-18,1215346000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-18,602739000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-18,1248867000.0,InventoryNet,10-K,2025-12-31,2026-02-18,436583000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-18,1193750000.0,LongTermDebtNoncurrent,10-K,2025-12-31,2026-02-18,50618000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-18,True,269.4100036621094,0.3013090143970505,0.44976592050534725,0.619288552427062,0.0
